org,org_type,ein,name,exempt_type,match_confidence,filer_ein,filer_name,filer_name_norm,method,verified,details,date_accessed
Building a Stronger Wisconsin,4,260640889,Building A Stronger Wisconsin Inc,4,139.34,,,,manual,1,"Although the OpenSecrets link points to the fact that ProPublica's search result is correct, we likely do not have it in our database because it is too old.
Link: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=260640889",2026-08-07
Building America's Future,4,300469364,Building Americas Future,4,110.17,300469364,Building Americas Future,building americas future,manual,0,Does not have filings in 2024 like the identified match does.,2026-08-06
Building America's Future,4,842659009,America Building Futures,3,98.79,,,,manual,0,"Name's don't match, and EIN doesn't show up in our database.",2026-08-06
Building America's Future,4,851359192,Building America S Future,4,96.07,851359192,BUILDING AMERICA'S FUTURE,building america s future,manual,1,"The greatest amount of revenue and spending among the other options at this link: https://projects.propublica.org/nonprofits/search?q=building+america%27s+future
Exact name match across ProPublica (assuming the space between America and 'S' is for the apostrophe) and our database. Org types also match up.",2026-08-06
Building America's Future,4,271976324,Building Americas Future Educational Fund,3,91.32,271976324,Building Americas Future Educational,building americas future educational,auto,0,Not included in top 3 results.,2026-08-06
Bull Moose Sportsmen's Alliance,4,272408409,Bull Moose Sportsmen's Alliance,3,182.90,,,,manual,1,"Although the OpenSecrets link points to the fact that ProPublica's search result is correct, we likely do not have it in our database because it is too old.
Link: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=273038521",2026-08-07
Cafe Accion,4,852340038,Cafe Accion,4,141.59,852340038,Cafe Accion,cafe accion,auto - reviewed,1,Exact matches across the board,2026-08-07
Cafe Accion,4,273310051,Nm Comunidades En Accion Y De Fe,3,27.46,273310051,NM Comunidades En Accion Y De Fe,nm comunidades en accion y de fe,auto - reviewed,0,Wrong org type; Very likely related to verified match,2026-08-07
California Assn of Realtors,6,363535493,Institute Of Real Estate Management Of The Natl Assn Of Realtors,6,23.97,,,,manual,1,"Although the Nonprofit Explorer had a likely match, and the IRS990 returned a match, it is possible it did not end up in our database each of its 990s were paper returns. An example of one is included here:
https://apps.irs.gov/pub/epostcard/cor/363535493_201912_990EO_2021032217817613.pdf
After 2020 there are no more 990s, and was revoked in 2024.",2026-08-07
California Assn Of Realtors,6,363535493,Institute Of Real Estate Management Of The Natl Assn Of Realtors,6,23.97,,,,manual,0,Duplicate,2026-08-07
California Labor Federation AFL-CIO,,940362030,American Federation Of Labor & Congress Of Industrial Orgs,5,49.78,940362030,California Labor Federation AFL-CIO,california labor federation afl cio,auto - reviewed,1,"Near exact matches across the board, and only match identified.",2026-08-07
California League of Conservation Voters,4,,,,,943169564,CALIFORNIA ENVIRONMENTAL VOTERS,california environmental voters,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=943169564",2026-08-07
Campaign for a Family Friendly Economy,4,,,,,,,,both,0,"Not found in ProPublica's NonProfit Explorer search method. Confirmed to be a PAC after not finding in IRS 990 search, and then googling revealed the following PAC website: https://www.familyfriendlyeconomy.org/
This finding is also supported by filing documents:
https://projects.propublica.org/nonprofits/organizations/831806898/202323149349300217/IRS990ScheduleI",2026-08-07
Campaign for Community Change,4,,,,,270061100,CENTER FOR COMMUNITY CHANGE ACTION,center community change action,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270061100",2026-08-07
Campaign for Sustainable Rx Pricing,6,824482629,Campaign For@sustainable Rx Pricing,6,230.64,824482629,CAMPAIGN FOR SUSTAINABLE RX PRICING,campaign sustainable rx pricing,auto - reviewed,1,"Exact matches across the board, and only match identified.",2026-08-07
CARE Action Now,4,261728410,Care Action Now Incorporated,4,114.86,261728410,CARE ACTION NOW INCORPORATED,care action now,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=261728410",2026-08-07
Care Action Now,4,261728410,Care Action Now Incorporated,4,114.94,261728410,CARE ACTION NOW INCORPORATED,care action now,manual,0,duplicate,2026-08-07
CARE Membership Organization,6,,,,,,,,manual,0,"Googling revealed that the likeliest option for this entity is a PAC:
https://www.fec.gov/data/committee/C00011387/",2026-08-07
Carolina Federation,4,830936641,Carolina Federation,4,83.53,830936641,CAROLINA FEDERATION,carolina federation,auto - reviewed,1,Exact matches across the board,2026-08-07
Carolina Federation,4,842537864,Carolina Federation Fund,3,74.89,842537864,CAROLINA FEDERATION FUND,carolina federation fund,auto - reviewed,0,Wrong org type; Very likely related to verified match,2026-08-07
Carolina Federation,4,334981115,Carolina Athletic Federation,3,74.89,334981115,CAROLINA ATHLETIC FEDERATION,carolina athletic federation,auto - reviewed,0,No good matches,2026-08-07
Carolina Federation,4,561564376,North Carolina Wildlife Federation,3,67.88,561564376,North Carolina Wildlife Federation Inc,north carolina wildlife federation,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,570602549,South Carolina Wildlife Federation,3,67.88,570602549,SOUTH CAROLINA WILDLIFE FEDERATION,south carolina wildlife federation,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,260768375,North Carolina Animal Federation,3,67.88,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,463619473,North Carolina Taekwondo Federation,3,67.88,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,854086730,North Carolina Wildlife Federation,3,64.40,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,260775453,North Carolina Wildlife Federation,3,64.40,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,872367688,North Carolina Wildlife Federation,3,64.40,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,262507896,North Carolina Wildlife Federation,3,63.03,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,464263519,North Carolina Wildlife Federation,3,63.03,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,465761426,North Carolina Wildlife Federation,3,63.03,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,263906326,North Carolina Wildlife Federation,3,63.03,263906326,Gaston County PAWS,gaston county paws,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,475335832,North Carolina Wildlife Federation,3,63.03,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,465339262,North Carolina Wildlife Federation,3,63.03,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,853846880,North Carolina Wildlife Federation,3,63.03,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,581494098,North Carolina Coastal Federation Inc,3,62.07,581494098,NORTH CAROLINA COASTAL FEDERATION INC,north carolina coastal federation,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,570473090,South Carolina Farm Bureau Federation,5,62.07,570473090,SOUTH CAROLINA FARM BUREAU FEDERATION,south carolina farm bureau federation,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,560905018,North Carolina Poultry Federation Inc,6,62.07,560905018,NORTH CAROLINA POULTRY,north carolina poultry,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,570856625,South Carolina Poultry Federation Inc,6,62.07,570856625,SOUTH CAROLINA POULTRY FEDERATION,south carolina poultry federation,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,753222834,Bass Federation Of South Carolina,7,62.07,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,800218233,North Carolina Mountain Federation Inc,3,62.07,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,570862711,South Carolina Federation Of Museums,6,62.07,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Federation,4,260759860,North Carolina Wildlife Federation,3,61.83,,,,auto - reviewed,0,"No good matches, and already identified a verified match",2026-08-07
Carolina Rising,4,823812645,Carolina Lady Rising Stars,3,82.36,,,,manual,0,"Although this org has an associated EIN according to the OpenSecrets site, and tje EIN did return results in the IRS990 search, the only files are quite old and are paper returns, which is likely why it does not exist in our database:
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=465187544",2026-08-07
Carolina Rising,4,134202754,Phoenix Rising Border Collie Rescue Of South Carolina,3,58.66,,,,manual,0,"Although this org has an associated EIN according to the OpenSecrets site, and tje EIN did return results in the IRS990 search, the only files are quite old and are paper returns, which is likely why it does not exist in our database:
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=465187544",2026-08-07
Carolina Rising,4,237639976,Royal Arch Masons Of South Carolina,8,19.55,,,,manual,0,"Although this org has an associated EIN according to the OpenSecrets site, and tje EIN did return results in the IRS990 search, the only files are quite old and are paper returns, which is likely why it does not exist in our database:
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=465187544",2026-08-07
Carolina Rising,4,237639977,Royal Arch Masons Of South Carolina,8,18.43,,,,manual,0,"Although this org has an associated EIN according to the OpenSecrets site, and tje EIN did return results in the IRS990 search, the only files are quite old and are paper returns, which is likely why it does not exist in our database:
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=465187544",2026-08-07
Casa in Action,4,272145405,Casa In Action,4,118.72,272145405,CASA IN ACTION INC,casa in action,auto - reviewed,1,Near exact matches across the board,2026-08-07
Casa in Action,4,270011031,Faith In Action For Cass County,3,81.59,270011031,FAITH IN ACTION FOR CASS COUNTY,faith in action cass county,auto - reviewed,0,Wrong org type and name is too different,2026-08-07
CASA in Action,4,272145405,Casa In Action,4,118.67,272145405,CASA IN ACTION INC,casa in action,auto - reviewed,0,duplicate,2026-08-07
CASA in Action,4,270011031,Faith In Action For Cass County,3,81.55,270011031,FAITH IN ACTION FOR CASS COUNTY,faith in action cass county,auto - reviewed,0,duplicate,2026-08-07
Case Action Fund,4,,,,,454874128,WORKER POWER,worker power,manual,1,Searching the IRS990 dataset for this org revealed the matching EIN.,2026-08-07
